id,version,side,win,ban1,ban2,ban3,ban4,ban5,champion1,champion2,champion3,champion4,champion5,tower_kills,inhibitor_kills ,dragon_kills,rift_herald_kills,baron_kills,first_tower,first_inhibitor,first_dragon,first_rift_herald,first_baron
3320843592,10.5.312.392,Side.red,False,Darius,Draven,Aatrox,Rengar,Lee Sin,Warwick,Sona,Zed,Lucian,Diana,0,0,0,0,0,False,False,False,False,False
3320843591,10.5.312.392,Side.blue,True,Yasuo,Garen,Pyke,Master Yi,Blitzcrank,Gnar,Warwick,Twisted Fate,Xerath,Ezreal,11,2,3,2,1,True,True,True,True,True
3320843591,10.5.312.392,Side.red,False,Darius,Master Yi,Sett,Pyke,Aphelios,Tristana,Orianna,Singed,Elise,Soraka,0,0,1,0,0,False,False,False,False,False
3320843590,10.5.312.392,Side.blue,False,Diana,Olaf,Darius,Senna,Morgana,Tryndamere,Ezreal,Zoe,Sejuani,Janna,1,0,0,0,0,False,False,False,False,False
3320843590,10.5.312.392,Side.red,True,Yasuo,Senna,Shaco,Zed,Darius,Ahri,Nocturne,Renekton,Swain,Miss Fortune,8,1,3,1,0,True,True,True,True,False
3320843579,10.5.312.392,Side.blue,False,Viktor,Leona,Diana,Karthus,Malzahar,Jhin,Rek'Sai,Pantheon,Vladimir,Sona,3,0,1,1,0,False,False,False,True,False
3320843579,10.5.312.392,Side.red,True,Senna,Morgana,Sylas,Karthus,Nautilus,Azir,Mordekaiser,Jinx,Blitzcrank,Garen,7,1,2,0,1,True,True,True,False,True
3320843576,10.5.312.392,Side.blue,False,Master Yi,Teemo,Leona,Yasuo,Fizz,Sylas,Fiora,Caitlyn,Morgana,Kayn,1,0,1,0,0,False,False,True,False,False
3320843576,10.5.312.392,Side.red,True,Vayne,Ekko,Dr. Mundo,Yuumi,Diana,Varus,Nautilus,Shyvana,Zed,Garen,5,0,2,2,0,True,False,False,True,False
3320843553,10.5.312.392,Side.blue,False,Katarina,Senna,Yasuo,Darius,Ornn,Lulu,Vel'Koz,Nasus,Lee Sin,Ezreal,7,0,4,2,0,False,False,True,True,False
3320843553,10.5.312.392,Side.red,True,Olaf,Yasuo,Ryze,Jhin,Garen,Sivir,Sylas,Maokai,Trundle,Leona,9,2,1,0,1,True,True,False,False,True
3320843550,10.5.312.392,Side.blue,False,Zed,Ekko,Garen,Aphelios,Blitzcrank,Sylas,Ezreal,Pantheon,Yuumi,Vayne,0,0,0,0,0,False,False,False,False,False
3320843550,10.5.312.392,Side.red,True,Aphelios,Yasuo,Anivia,Morgana,Sett,Darius,Senna,Soraka,Twisted Fate,Master Yi,0,0,0,0,0,False,False,False,False,False
3320843549,10.5.312.392,Side.blue,False,Yuumi,Blitzcrank,Shaco,Nautilus,Ekko,Tryndamere,Soraka,Lissandra,Pantheon,Jhin,2,0,1,0,0,False,False,False,False,False
3320843549,10.5.312.392,Side.red,True,Darius,Trundle,Morgana,Ekko,Qiyana,Thresh,Tristana,Warwick,Sett,Nidalee,11,5,5,2,2,True,True,True,True,True
3320843537,10.5.312.392,Side.blue,True,Pyke,Garen,Nautilus,Senna,Ekko,Anivia,Blitzcrank,Ziggs,Jax,Nocturne,11,3,3,1,0,True,True,True,True,False
3320843537,10.5.312.392,Side.red,False,Lee Sin,Sett,Aphelios,Teemo,Ornn,Ezreal,Qiyana,Vladimir,Hecarim,Janna,1,0,0,0,0,False,False,False,False,False
3320843532,10.5.312.392,Side.blue,True,Yasuo,Aphelios,Zed,Darius,Sett,Viktor,Leona,Teemo,Sylas,Ezreal,6,1,2,0,0,False,True,False,False,False
3320843532,10.5.312.392,Side.red,False,Jax,Yasuo,Yuumi,Morgana,Tryndamere,Nautilus,Senna,Lee Sin,Ahri,Aatrox,3,0,1,0,0,True,False,True,False,False
3320843531,10.5.312.392,Side.blue,True,Darius,Morgana,Rammus,Aphelios,Senna,Jarvan IV,Kai'Sa,Thresh,Kassadin,Garen,0,0,0,0,0,False,False,False,False,False
3320843531,10.5.312.392,Side.red,False,Sett,Olaf,Darius,Master Yi,Aurelion Sol,Ryze,Nautilus,Rek'Sai,Ashe,Jax,0,0,0,0,0,False,False,False,False,False
3320843529,10.5.312.392,Side.blue,True,Mordekaiser,Lux,Ekko,Yasuo,Darius,Zyra,Jhin,Olaf,Diana,Garen,5,1,1,1,0,True,True,False,True,False
3320843529,10.5.312.392,Side.red,False,Aphelios,Darius,Master Yi,Shaco,Ornn,Xerath,Taliyah,Ezreal,Tryndamere,Warwick,0,0,1,0,0,False,False,True,False,False
3320843522,10.5.312.392,Side.blue,True,Senna,Yuumi,Vladimir,Fiora,Diana,Ekko,Galio,Renekton,Mordekaiser,Twitch,8,0,4,1,1,True,False,True,True,True
3320843522,10.5.312.392,Side.red,False,Master Yi,Aphelios,Warwick,Udyr,Darius,Jhin,Zac,Yasuo,Karthus,Sett,0,0,0,0,0,False,False,False,False,False
3320843515,10.5.312.392,Side.blue,False,Darius,Nautilus,Ahri,Yasuo,Pyke,Soraka,Caitlyn,Ryze,Fiora,Udyr,3,0,2,2,0,False,False,True,True,False
3320843515,10.5.312.392,Side.red,True,Garen,Aphelios,Nautilus,Yuumi,Master Yi,Vayne,Syndra,Jax,Kha'Zix,Leona,7,1,1,0,1,True,True,False,False,True
3320843505,10.5.312.392,Side.blue,False,Yasuo,Warwick,Leona,Aphelios,Vayne,Taliyah,Nami,Sett,Malphite,Master Yi,4,0,1,1,0,True,False,True,True,False
3320843505,10.5.312.392,Side.red,True,Senna,Darius,Aphelios,Diana,Jax,Nasus,Nautilus,Evelynn,Ekko,Miss Fortune,10,2,2,0,0,False,True,False,False,False
3320843485,10.5.312.392,Side.blue,True,Soraka,Yasuo,Garen,Ryze,Morgana,Lucian,Fiora,Ziggs,Sejuani,Pyke,5,1,2,1,0,True,True,True,True,False
3320843485,10.5.312.392,Side.red,False,Nautilus,Morgana,Sett,Ekko,Yasuo,Master Yi,Darius,Lux,Alistar,Ezreal,1,0,0,0,0,False,False,False,False,False
3320843484,10.5.312.392,Side.blue,True,Leona,Aphelios,Sett,Yuumi,Sylas,Orianna,Aatrox,Dr. Mundo,Twitch,Brand,9,2,3,1,1,False,True,False,True,True
3320843484,10.5.312.392,Side.red,False,Aphelios,Senna,Master Yi,Blitzcrank,Kassadin,Ekko,Jinx,Pyke,Zac,Garen,5,0,3,0,1,True,False,True,False,False
3320843460,10.5.312.392,Side.blue,False,Darius,Katarina,Senna,Yasuo,Elise,Miss Fortune,Leona,Olaf,Poppy,Rumble,8,4,3,1,1,True,True,False,True,True
3320843460,10.5.312.392,Side.red,True,Pyke,Illaoi,Vladimir,Master Yi,Ornn,Nunu & Willump,Ezreal,Garen,Ryze,Swain,7,1,4,0,1,False,False,True,False,False
3320843459,10.5.312.392,Side.blue,True,Blitzcrank,Veigar,Fizz,Shaco,Mordekaiser,Ashe,Pyke,Jax,Garen,Yuumi,5,0,3,2,0,False,False,True,True,False
3320843459,10.5.312.392,Side.red,False,Leona,Lux,Olaf,Nautilus,Kai'Sa,Bard,Zilean,Master Yi,Xerath,Jinx,1,0,0,0,0,True,False,False,False,False
3320843455,10.5.312.392,Side.blue,True,Shaco,Tryndamere,Ekko,Nautilus,Yasuo,Senna,Syndra,Vi,Urgot,Brand,11,4,4,2,1,True,True,True,True,True
3320843455,10.5.312.392,Side.red,False,Master Yi,Blitzcrank,Morgana,Darius,Diana,Leona,Aphelios,Talon,Volibear,Sion,2,0,1,0,0,False,False,False,False,False
3320843444,10.5.312.392,Side.blue,True,Shaco,Darius,Yasuo,Master Yi,Ahri,Ekko,Garen,Nami,Jhin,Morgana,9,3,2,1,0,False,True,False,False,False
3320843444,10.5.312.392,Side.red,False,Pyke,Master Yi,Sett,Diana,Vladimir,Draven,Warwick,Jax,Talon,Lux,3,0,2,1,0,True,False,True,True,False
3320843425,10.5.312.392,Side.blue,False,Shaco,Aphelios,Pyke,Zed,Darius,Neeko,Kayn,Zyra,Jinx,Shen,2,0,2,0,0,False,False,False,False,False
3320843425,10.5.312.392,Side.red,True,Nautilus,Sett,Master Yi,Ahri,Nocturne,Ashe,Orianna,Sejuani,Rumble,Morgana,8,2,3,1,2,True,True,True,True,True
3320843421,10.5.312.392,Side.blue,True,Sett,Aphelios,Master Yi,Nautilus,Pantheon,Warwick,Miss Fortune,Swain,Nasus,Soraka,8,1,4,1,1,True,True,True,True,True
3320843421,10.5.312.392,Side.red,False,Rengar,Caitlyn,Leona,Yasuo,Darius,Urgot,Orianna,Senna,Jinx,Ashe,2,0,0,1,0,False,False,False,False,False
3320843412,10.5.312.392,Side.blue,False,Nautilus,Blitzcrank,Lux,Diana,Fiora,Sona,Amumu,Kennen,Teemo,Kai'Sa,2,0,1,0,0,False,False,False,False,False
3320843412,10.5.312.392,Side.red,True,Fizz,Warwick,Nautilus,Sett,Pyke,Akali,Kayn,Vayne,Lucian,Senna,5,1,2,1,0,True,True,True,True,False
3320843404,10.5.312.392,Side.blue,True,Leona,NONE,Akali,Renekton,Talon,Vayne,Thresh,Hecarim,Ziggs,Urgot,5,0,4,1,0,True,False,True,True,False
3320843404,10.5.312.392,Side.red,False,Pyke,Nasus,Qiyana,Diana,Blitzcrank,Elise,Quinn,Senna,Lux,Zed,1,0,0,0,0,False,False,False,False,False
3320843401,10.5.312.392,Side.blue,True,Yasuo,Ezreal,Olaf,Garen,Leona,Master Yi,Galio,Mordekaiser,Caitlyn,Zilean,6,0,3,1,0,True,False,True,True,False
3320843401,10.5.312.392,Side.red,False,Aphelios,Pyke,Malzahar,Shaco,Sett,Wukong,Zed,Rammus,Sona,Tristana,1,0,0,0,0,False,False,False,False,False
3320843394,10.5.312.392,Side.blue,False,Shaco,Zed,Lee Sin,Blitzcrank,Aphelios,Diana,Kindred,Braum,Xerath,Jhin,9,2,2,1,1,True,True,True,True,True
3320843394,10.5.312.392,Side.red,True,Darius,Sett,Yasuo,Garen,Nautilus,Pantheon,Senna,Olaf,Zyra,Mordekaiser,7,2,2,0,0,False,False,False,False,False
3320843386,10.5.312.392,Side.blue,True,Darius,Master Yi,Zed,Vladimir,Tryndamere,Nasus,Syndra,Aphelios,Olaf,Cho'Gath,11,3,3,0,1,False,True,True,False,True
3320843386,10.5.312.392,Side.red,False,Illaoi,Caitlyn,Veigar,Garen,Soraka,Miss Fortune,Ekko,Irelia,Twitch,Bard,3,0,2,2,0,True,False,False,True,False
3320843382,10.5.312.392,Side.blue,False,Trundle,Yasuo,Caitlyn,Garen,Brand,Soraka,Vayne,Fizz,Pantheon,Warwick,2,0,1,1,0,False,False,True,True,False
3320843382,10.5.312.392,Side.red,True,Pyke,Blitzcrank,Shaco,Master Yi,Aphelios,Xerath,Skarner,Jax,Senna,Jinx,9,2,2,0,0,True,True,False,False,False
3320843381,10.5.312.392,Side.blue,False,Amumu,Pyke,Diana,Vayne,Yasuo,Sona,Xin Zhao,Wukong,Jhin,Volibear,2,0,1,0,0,False,False,False,False,False
3320843381,10.5.312.392,Side.red,True,Caitlyn,Pyke,NONE,Nocturne,Malzahar,Alistar,Ekko,Akali,Draven,Jax,10,2,2,1,0,True,True,True,True,False
3320843378,10.5.312.392,Side.blue,False,Ezreal,Master Yi,Aphelios,Aatrox,Tryndamere,Zac,Sona,Morgana,Poppy,Senna,1,0,0,0,0,False,False,False,False,False
3320843378,10.5.312.392,Side.red,True,NONE,Sett,Master Yi,Yasuo,Tryndamere,Anivia,Olaf,Lux,Garen,Miss Fortune,11,3,4,1,1,True,True,True,True,True
3320843377,10.5.312.392,Side.blue,False,Ornn,Morgana,Master Yi,Senna,Tryndamere,Sylas,Ezreal,Pyke,Vladimir,Renekton,5,0,2,0,0,False,False,False,False,False
3320843377,10.5.312.392,Side.red,True,Leona,Diana,Illaoi,Garen,Vayne,Olaf,Darius,Yasuo,Miss Fortune,Blitzcrank,8,2,3,2,1,True,True,True,True,True
3320843373,10.5.312.392,Side.blue,False,Yasuo,Rammus,Garen,Morgana,Aphelios,Rengar,Syndra,Xerath,Shaco,Jinx,3,0,0,0,0,False,False,False,False,False
3320843373,10.5.312.392,Side.red,True,Talon,Teemo,Ekko,Darius,Fiora,Miss Fortune,Akali,Tahm Kench,Tryndamere,Nunu & Willump,7,0,5,0,1,True,False,True,False,True
3320843365,10.5.312.392,Side.blue,False,Jax,Brand,Ekko,Darius,Sett,Karma,Teemo,Pantheon,Warwick,Caitlyn,4,0,1,2,0,True,False,True,True,False
3320843365,10.5.312.392,Side.red,True,Leona,Darius,Aphelios,Renekton,Diana,Soraka,Ashe,Garen,Kayle,Annie,9,2,3,0,0,False,True,False,False,False
3320843360,10.5.312.392,Side.blue,False,Irelia,Renekton,Master Yi,Sett,Yasuo,Vayne,Sylas,Lee Sin,Galio,Senna,3,0,3,0,0,True,False,True,False,False
3320843360,10.5.312.392,Side.red,True,Sett,Ornn,Nautilus,Rengar,Aatrox,Ezreal,Karma,Graves,Caitlyn,Leona,10,3,1,0,2,False,True,False,False,True
3320843358,10.5.312.392,Side.blue,True,Yasuo,Nautilus,Ornn,Mordekaiser,Zoe,Renekton,Kai'Sa,Ryze,Karthus,Thresh,7,1,3,1,1,False,True,False,True,True
3320843358,10.5.312.392,Side.red,False,Pyke,Mordekaiser,Lee Sin,Zed,Leona,Teemo,Aphelios,Senna,Irelia,Ekko,5,0,1,1,0,True,False,True,False,False
3320843353,10.5.312.392,Side.blue,True,Ekko,Evelynn,Darius,Draven,Blitzcrank,Aphelios,Malzahar,Senna,Karthus,Tryndamere,9,1,3,1,1,False,True,False,True,True
3320843353,10.5.312.392,Side.red,False,Yasuo,Kassadin,Darius,Ekko,Nocturne,Ezreal,Lee Sin,Maokai,Diana,Sett,3,0,2,0,0,True,False,True,False,False
3320843352,10.5.312.392,Side.blue,True,Senna,Vladimir,Ekko,Yuumi,Evelynn,Varus,Shyvana,Lulu,Morgana,Kayle,9,2,3,0,0,True,True,False,False,False
3320843352,10.5.312.392,Side.red,False,Master Yi,Ornn,Katarina,Pantheon,Sett,Talon,Yasuo,Diana,Soraka,Aphelios,4,0,2,0,2,False,False,True,False,True
3320843349,10.5.312.392,Side.blue,False,Yasuo,Blitzcrank,Senna,Darius,Viktor,Evelynn,Fiddlesticks,Caitlyn,Cassiopeia,Irelia,0,0,0,0,0,False,False,False,False,False
3320843349,10.5.312.392,Side.red,True,Mordekaiser,Camille,Master Yi,Talon,Morgana,Leona,Ashe,Karthus,Ekko,Kennen,8,1,2,1,0,True,True,True,True,False
3320843341,10.5.312.392,Side.blue,True,Yasuo,Aphelios,Master Yi,Sylas,Yuumi,Leona,Ahri,Ezreal,Tryndamere,Karthus,7,2,2,1,0,True,True,False,False,False
3320843341,10.5.312.392,Side.red,False,Yasuo,Ornn,Blitzcrank,Talon,Aphelios,Xayah,Senna,Taliyah,Riven,Lee Sin,1,0,3,1,0,False,False,True,True,False
3320843332,10.5.312.392,Side.blue,False,Yasuo,Morgana,Tahm Kench,Darius,Rengar,Corki,Shen,Thresh,Kai'Sa,Xin Zhao,4,0,1,1,0,True,False,False,True,False
3320843332,10.5.312.392,Side.red,True,Ornn,Zed,Mordekaiser,Evelynn,Senna,Ezreal,Garen,Zyra,Olaf,Orianna,9,2,4,0,1,False,True,True,False,True
3320843329,10.5.312.392,Side.blue,False,Shaco,Morgana,Sett,Katarina,Draven,Yorick,Jax,Jinx,Annie,Nautilus,1,0,1,1,0,True,False,True,True,False
3320843329,10.5.312.392,Side.red,True,Blitzcrank,Ornn,Master Yi,Pyke,Udyr,Nami,Ashe,Darius,Lee Sin,Cassiopeia,7,1,2,0,1,False,True,False,False,True
3320843318,10.5.312.392,Side.blue,True,Ekko,Aphelios,Senna,Kalista,Olaf,Warwick,Twisted Fate,Aatrox,Yuumi,Garen,7,2,2,2,1,True,True,True,True,True
3320843318,10.5.312.392,Side.red,False,Renekton,Blitzcrank,Senna,Diana,Vladimir,Bard,Caitlyn,Nocturne,Mordekaiser,Master Yi,2,0,1,0,0,False,False,False,False,False
3320843309,10.5.312.392,Side.blue,False,Darius,NONE,Nocturne,Pyke,Vladimir,Vayne,Warwick,Zoe,Ashe,Rakan,5,1,3,0,0,False,True,True,False,False
3320843309,10.5.312.392,Side.red,True,Senna,Mordekaiser,Yasuo,Malphite,Morgana,Miss Fortune,Leona,Zilean,Jarvan IV,Renekton,8,1,2,2,2,True,False,False,True,True
3320843308,10.5.312.392,Side.blue,False,Blitzcrank,Kled,Warwick,Pyke,Diana,Amumu,Miss Fortune,Leona,Jarvan IV,Ahri,0,0,0,0,0,False,False,False,False,False
3320843308,10.5.312.392,Side.red,True,Nautilus,Darius,Pyke,Blitzcrank,Sylas,Master Yi,Ashe,Shen,Garen,Lissandra,11,2,4,2,2,True,True,True,True,True
3320843302,10.5.312.392,Side.blue,True,Tryndamere,Talon,Senna,Yasuo,Sett,Sivir,Morgana,Zac,Katarina,Darius,11,4,3,1,0,True,True,True,True,False
3320843302,10.5.312.392,Side.red,False,Yasuo,Lee Sin,Kassadin,Sett,Senna,Urgot,Bard,Jax,Ezreal,Lux,4,0,1,0,1,False,False,False,False,True
3320843297,10.5.312.392,Side.blue,True,Master Yi,Nautilus,Syndra,Vladimir,Fiora,Jarvan IV,Miss Fortune,Zoe,Senna,Garen,10,2,3,2,0,True,True,True,True,False
3320843297,10.5.312.392,Side.red,False,Leona,Nasus,Rammus,Aphelios,Master Yi,Ezreal,Yuumi,Kalista,Yasuo,Lee Sin,0,0,0,0,0,False,False,False,False,False
3320843295,10.5.312.392,Side.blue,False,Lee Sin,Karthus,Lucian,NONE,Yasuo,Bard,Jhin,Talon,Rek'Sai,Darius,0,0,0,0,0,False,False,False,False,False
3320843295,10.5.312.392,Side.red,True,Sett,Renekton,Master Yi,Leona,Yuumi,Morgana,Ezreal,Fiora,Jarvan IV,Orianna,9,3,2,1,0,True,True,True,True,False
3320843287,10.5.312.392,Side.blue,True,Aphelios,Fiora,NONE,Leona,Darius,Nautilus,Kindred,Ashe,Jayce,Mordekaiser,8,1,2,0,1,True,True,True,False,True
3320843287,10.5.312.392,Side.red,False,Aphelios,Vayne,Illaoi,Caitlyn,Sett,Varus,Zac,Katarina,Camille,Nami,2,0,2,1,0,False,False,False,True,False
3320843276,10.5.312.392,Side.blue,True,Cho'Gath,Yasuo,Warwick,Zed,Caitlyn,Alistar,Vladimir,Irelia,Teemo,Trundle,6,0,2,0,0,True,False,True,False,False
3320843276,10.5.312.392,Side.red,False,Senna,Lee Sin,Illaoi,Yasuo,Leona,Braum,Sett,Shen,Zoe,Kai'Sa,1,0,1,0,0,False,False,False,False,False
3320843265,10.5.312.392,Side.blue,True,Shaco,Master Yi,Fizz,Darius,Caitlyn,Kayn,Vladimir,Singed,Miss Fortune,Brand,9,1,3,0,0,True,True,True,False,False
3320843265,10.5.312.392,Side.red,False,Darius,Garen,Caitlyn,Cassiopeia,Illaoi,Tryndamere,Diana,Yasuo,Nautilus,Ezreal,5,0,1,0,1,False,False,False,False,True
3320843247,10.5.312.392,Side.blue,False,Sett,Leona,Kassadin,Mordekaiser,Yasuo,Senna,Ekko,Kayle,Ziggs,Sivir,9,3,1,1,0,True,True,False,True,False
3320843247,10.5.312.392,Side.red,True,Darius,Aphelios,Pyke,Fizz,Master Yi,Ezreal,Yuumi,Kayn,Ornn,Neeko,7,2,4,0,1,False,False,True,False,True
3320843240,10.5.312.392,Side.blue,True,Ekko,Zac,Miss Fortune,Caitlyn,Malzahar,Garen,Diana,Lee Sin,Sona,Jhin,7,2,2,1,0,False,True,True,True,False
3320843240,10.5.312.392,Side.red,False,Master Yi,Blitzcrank,Fizz,Darius,Ekko,Ashe,Senna,Karma,Ornn,Vladimir,3,0,2,0,1,True,False,False,False,True
3320843237,10.5.312.392,Side.blue,False,Fizz,Teemo,NONE,Yasuo,Nautilus,Kindred,Vladimir,Vel'Koz,Hecarim,Jhin,1,0,0,1,0,False,False,False,True,False
3320843237,10.5.312.392,Side.red,True,Darius,Ekko,Morgana,Garen,Miss Fortune,Ezreal,Ahri,Master Yi,Poppy,Senna,9,1,3,0,0,True,True,True,False,False
3320843235,10.5.312.392,Side.blue,True,Mordekaiser,Elise,Blitzcrank,Zed,Darius,Bard,Miss Fortune,Quinn,Lissandra,Dr. Mundo,11,4,4,1,2,True,True,True,False,True
3320843235,10.5.312.392,Side.red,False,Leona,Aphelios,Yasuo,Morgana,Garen,Ekko,Shyvana,Annie,Jhin,Volibear,4,0,1,1,0,False,False,False,True,False
3320843234,10.5.312.392,Side.blue,True,Diana,Nasus,Master Yi,Sett,Morgana,Vayne,Xerath,Garen,Wukong,Sona,8,1,2,0,1,False,True,False,False,True
3320843234,10.5.312.392,Side.red,False,Lee Sin,Nautilus,Tryndamere,Zed,Senna,Caitlyn,Yuumi,Mordekaiser,Gnar,Kha'Zix,3,0,2,1,0,True,False,True,True,False
3320843226,10.5.312.392,Side.blue,False,NONE,Master Yi,Darius,Miss Fortune,Yuumi,Ekko,Trundle,Singed,Braum,Lucian,8,1,2,2,0,True,True,False,True,False
3320843226,10.5.312.392,Side.red,True,Kassadin,Senna,Caitlyn,Aatrox,Sett,Warwick,Anivia,Gnar,Kai'Sa,Leona,8,1,4,0,2,False,False,True,False,True
3320843215,10.5.312.392,Side.blue,False,Brand,NONE,Leona,Yasuo,Trundle,Illaoi,Ezreal,Veigar,Pyke,Vi,8,1,2,1,1,False,True,False,False,True
3320843215,10.5.312.392,Side.red,True,Leona,Olaf,Darius,Miss Fortune,Shaco,Sett,Zed,Aphelios,Nami,Mordekaiser,8,2,4,1,1,True,False,True,True,False
3320843211,10.5.312.392,Side.blue,True,Leona,Shaco,Yasuo,Kassadin,Sett,Zed,Vi,Mordekaiser,Nautilus,Caitlyn,9,3,5,2,0,True,True,True,True,False
3320843211,10.5.312.392,Side.red,False,Kassadin,Ekko,Lee Sin,Senna,Katarina,Ezreal,Lissandra,Kled,Sylas,Tahm Kench,4,0,1,0,2,False,False,False,False,True
3320843208,10.5.312.392,Side.blue,True,Soraka,Malphite,Diana,Ekko,Yuumi,Evelynn,Kled,Irelia,Xerath,Ezreal,7,1,3,0,1,False,False,False,False,False
3320843208,10.5.312.392,Side.red,False,Garen,Blitzcrank,Sett,Leona,Aphelios,Olaf,Zyra,Lucian,Taliyah,Yasuo,7,1,4,1,1,True,True,True,True,True
3320843207,10.5.312.392,Side.blue,False,Caitlyn,Lucian,Yasuo,Lux,Master Yi,Sylas,Tristana,Olaf,Renekton,Zilean,0,0,0,0,0,False,False,False,False,False
3320843207,10.5.312.392,Side.red,True,Yasuo,Pyke,Teemo,Senna,Sett,Kalista,Gragas,Darius,Talon,Nautilus,0,0,0,0,0,False,False,False,False,False
3320843206,10.5.312.392,Side.blue,False,Fizz,Morgana,Sett,Darius,Jax,Diana,Jhin,Leona,Evelynn,Teemo,5,0,2,1,0,True,False,False,True,False
3320843206,10.5.312.392,Side.red,True,Ekko,Garen,Lux,Pyke,Darius,Nasus,Sona,Master Yi,Lissandra,Tristana,9,1,3,1,1,False,True,True,False,True
3320843197,10.5.312.392,Side.blue,False,Master Yi,Nautilus,Blitzcrank,Sett,Fiddlesticks,Ashe,Kayle,Soraka,Udyr,Malphite,3,0,0,2,0,False,False,False,True,False
3320843197,10.5.312.392,Side.red,True,Senna,Leona,Shaco,Illaoi,Yasuo,Anivia,Rammus,Nasus,Morgana,Miss Fortune,10,2,4,0,0,True,True,True,False,False
3320843190,10.5.312.392,Side.blue,False,Pyke,Diana,Darius,Blitzcrank,Hecarim,Viktor,Shen,Zyra,Miss Fortune,Sett,3,0,1,0,0,False,False,False,False,False
3320843190,10.5.312.392,Side.red,True,Yasuo,Anivia,Darius,Tryndamere,NONE,Lux,Annie,Olaf,Vayne,Jax,11,4,4,1,2,True,True,True,True,True
3320843173,10.5.312.392,Side.blue,False,Leona,Yasuo,Garen,Master Yi,Darius,Ahri,Olaf,Brand,Draven,Sett,0,0,0,0,0,False,False,False,False,False
3320843173,10.5.312.392,Side.red,True,Aphelios,Morgana,Diana,Master Yi,NONE,Renekton,Caitlyn,Trundle,Kassadin,Pyke,4,0,2,1,0,True,False,True,True,False
3320843172,10.5.312.392,Side.blue,True,Aatrox,Yasuo,Aphelios,Master Yi,Sett,Olaf,Dr. Mundo,Diana,Caitlyn,Leona,11,2,3,1,0,True,True,True,True,False
3320843172,10.5.312.392,Side.red,False,Senna,Sett,Master Yi,Irelia,Teemo,Yuumi,Garen,Kayn,Lucian,Sylas,2,0,0,0,0,False,False,False,False,False
3320843164,10.5.312.392,Side.blue,True,Jax,Kassadin,Yasuo,Morgana,Diana,Ezreal,Pyke,Senna,Katarina,Amumu,7,2,3,2,0,True,True,True,True,False
3320843164,10.5.312.392,Side.red,False,Morgana,Darius,Diana,Quinn,Tryndamere,Vi,Kennen,Fizz,Caitlyn,Swain,8,1,3,0,1,False,False,False,False,True
3320843161,10.5.312.392,Side.blue,True,Zac,Senna,Malzahar,Teemo,Leona,Ekko,Diana,Xayah,Rakan,Urgot,11,3,3,1,1,True,True,False,True,True
3320843161,10.5.312.392,Side.red,False,Master Yi,Yasuo,Garen,Zed,Senna,Lux,Ezreal,Sett,Ornn,Tristana,4,0,1,0,0,False,False,True,False,False
3320843153,10.5.312.392,Side.blue,True,Pyke,Diana,Darius,Sett,Senna,Miss Fortune,Sion,Master Yi,Zilean,Malzahar,8,1,2,0,0,True,True,False,False,False
3320843153,10.5.312.392,Side.red,False,Soraka,Caitlyn,Morgana,NONE,Sett,Aphelios,Riven,Jarvan IV,Talon,Blitzcrank,3,0,1,1,0,False,False,True,True,False
3320843137,10.5.312.392,Side.blue,False,Nautilus,Renekton,Sett,Yasuo,Master Yi,Warwick,Ezreal,Ashe,Singed,Zyra,2,0,2,1,0,True,False,True,True,False
3320843137,10.5.312.392,Side.red,True,Akali,Ornn,Aphelios,Blitzcrank,Cassiopeia,Aatrox,Vladimir,Jhin,Lux,Kayn,10,2,3,0,0,False,True,False,False,False
3320843134,10.5.312.392,Side.blue,False,Diana,Vladimir,Aphelios,Nautilus,Sejuani,Yasuo,Jarvan IV,Tryndamere,Leona,Kai'Sa,4,0,0,0,0,False,False,False,False,False
3320843134,10.5.312.392,Side.red,True,Katarina,Master Yi,Sett,Garen,Lux,Olaf,Dr. Mundo,Caitlyn,Janna,Ekko,8,2,4,1,1,True,True,True,True,True
3320843124,10.5.312.392,Side.blue,False,Warwick,Ahri,Yasuo,Nautilus,Master Yi,Graves,Draven,Pyke,Sett,Camille,2,0,0,1,0,True,False,False,True,False
3320843124,10.5.312.392,Side.red,True,Zed,Darius,Olaf,Kai'Sa,Brand,Miss Fortune,Galio,Rek'Sai,Katarina,Garen,11,2,4,0,1,False,True,True,False,True
3320843119,10.5.312.392,Side.blue,True,Sett,Shaco,Leona,Katarina,Senna,Orianna,Xayah,Zac,Blitzcrank,Garen,0,0,0,0,0,False,False,False,False,False
3320843119,10.5.312.392,Side.red,False,Pyke,Darius,Master Yi,Fizz,Draven,Lucian,Zed,Heimerdinger,Zyra,Evelynn,0,0,0,0,0,False,False,False,False,False
3320843103,10.5.312.392,Side.blue,False,Jax,Kassadin,Sett,Ekko,Swain,Malphite,Miss Fortune,LeBlanc,Lulu,Shaco,0,0,0,0,0,False,False,False,False,False
3320843103,10.5.312.392,Side.red,True,Ornn,Sett,Lucian,Master Yi,Zed,Thresh,Warwick,Malzahar,Aphelios,Kalista,6,0,3,1,0,True,False,True,True,False
3320843098,10.5.312.392,Side.blue,True,Karthus,Diana,Poppy,Thresh,Morgana,Tryndamere,Caitlyn,Nami,Cho'Gath,Rengar,10,1,4,1,0,True,True,True,True,False
3320843098,10.5.312.392,Side.red,False,Morgana,Olaf,Illaoi,Sylas,Leona,Azir,Zac,Tristana,Nasus,Yuumi,4,0,0,0,1,False,False,False,False,True
